Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
B158585,1/9/21,35.43S,150.30E,STRIPED MARLIN,0.00000000,90.00000000,-35.75000000,150.50000000
B118260,2/7/16,35.31S,150.42E,STRIPED MARLIN,0.00000000,55.00000000,-35.50000000,150.66666667
A629850,2/24/21,32.43S,152.28E,DOLPHINFISH,75.00000000,1.00000000,-32.75000000,152.50000000
S163357,2/19/00,30.52S,153.03E,BLACK MARLIN,200.00000000,40.00000000,-30.83333333,153.08333333
S222849,3/27/12,34.46S,151.11E,TIGER SHARK,240.00000000,100.00000000,-34.75000000,151.16666667
S242930,6/17/23,33.19S,152.09E,MAKO SHARK,220.00000000,120.00000000,-33.33333333,152.16666667
A591230,1/24/15,33.48S,151.26E,DOLPHINFISH,0.00000000,2.00000000,-33.83333333,151.41666667
A657293,3/4/23,36.58S,150.15E,DOLPHINFISH,60.00000000,2.00000000,-37.00000000,150.25000000
S236967,7/2/13,36.46S,150.46E,BLUE SHARK,140.00000000,6.00000000,-36.75000000,150.75000000
S168272,3/11/02,36.17S,150.20E,STRIPED MARLIN,0.00000000,110.00000000,-36.25000000,150.33333333
A455136,3/16/08,33.57S,151.23E,DOLPHINFISH,40.00000000,1.00000000,-33.91666667,151.41666667
B123957,1/1/16,33.02S,152.25E,STRIPED MARLIN,0.00000000,90.00000000,-33.00000000,152.41666667
B034621,1/10/19,31.26S,153.50E,BLUE MARLIN,230.00000000,110.00000000,-31.41666667,153.83333333
B154626,1/14/21,31.26S,153.08E,BLACK MARLIN,110.00000000,30.00000000,-31.41666667,153.16666667
B001110,11/27/04,35.11S,151.03E,YELLOWFIN TUNA,0.00000000,30.00000000,-35.16666667,151.08333333
B044346,3/20/10,33.15S,152.15E,STRIPED MARLIN,0.00000000,90.00000000,-33.25000000,152.25000000
A432543,1/11/05,31.24S,153.04E,DOLPHINFISH,100.00000000,0.00000000,-31.41666667,153.08333333
B007347,2/23/05,32.42S,152.42E,STRIPED MARLIN,0.00000000,100.00000000,-32.66666667,152.66666667
S118108,2/13/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,130.00000000,-36.50000000,150.25000000
A439196,12/18/04,37.06S,150.19E,YELLOWFIN TUNA,75.00000000,3.50000000,-37.08333333,150.33333333
S262481,4/23/17,34.57S,150.56E,WHALER SHARK,180.00000000,50.00000000,-34.91666667,150.91666667
S203552,2/2/03,33.44S,151.44E,DOLPHINFISH,60.00000000,1.00000000,-33.75000000,151.75000000
A564558,3/27/14,31.19S,152.58E,LONGTAIL TUNA,91.00000000,13.00000000,-31.33333333,153.00000000
B151616,1/23/21,34.57S,151.05E,STRIPED MARLIN,0.00000000,65.00000000,-34.91666667,151.08333333
A460418,11/3/07,36.29S,150.15E,ALBACORE,40.00000000,5.00000000,-36.50000000,150.25000000
B138456,2/18/18,33.03S,152.24E,STRIPED MARLIN,0.00000000,80.00000000,-33.08333333,152.41666667
A629845,2/24/21,32.43S,152.28E,DOLPHINFISH,70.00000000,2.00000000,-32.75000000,152.50000000
B041566,3/14/11,35.11S,151.03E,STRIPED MARLIN,0.00000000,80.00000000,-35.16666667,151.08333333
S216433,1/30/05,35.11S,151.03E,BLACK MARLIN,200.00000000,90.00000000,-35.16666667,151.08333333
A502242,11/24/12,35.05S,151.05E,ALBACORE,80.00000000,15.00000000,-35.08333333,151.08333333
A460414,11/3/07,36.29S,150.15E,ALBACORE,70.00000000,6.00000000,-36.50000000,150.25000000
A336782,11/7/04,34.19S,151.33E,YELLOWFIN TUNA,0.00000000,4.00000000,-34.33333333,151.58333333
S211867,12/26/05,33.37S,151.51E,STRIPED MARLIN,0.00000000,60.00000000,-33.58333333,151.83333333
A393066,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,75.00000000,8.00000000,-35.16666667,151.08333333
B035215,4/5/10,36.05S,150.25E,STRIPED MARLIN,0.00000000,100.00000000,-36.08333333,150.41666667
B013418,1/25/09,35.18S,150.52E,STRIPED MARLIN,230.00000000,80.00000000,-35.33333333,150.83333333
S203555,2/1/03,33.04S,152.28E,STRIPED MARLIN,200.00000000,100.00000000,-33.08333333,152.50000000
B001097,3/17/04,36.45S,150.20E,STRIPED MARLIN,0.00000000,100.00000000,-36.75000000,150.33333333
B173516,1/25/22,35.33S,150.56E,STRIPED MARLIN,0.00000000,65.00000000,-35.58333333,150.91666667
B103836,1/25/14,33.25S,151.46E,STRIPED MARLIN,0.00000000,60.00000000,-33.41666667,151.75000000
B138459,2/18/18,33.03S,152.24E,BLACK MARLIN,0.00000000,100.00000000,-33.08333333,152.41666667
A502231,11/26/10,35.12S,150.59E,YELLOWFIN TUNA,0.00000000,6.00000000,-35.16666667,151.00000000
A389680,2/26/06,32.37S,152.36E,DOLPHINFISH,80.00000000,2.00000000,-32.58333333,152.58333333
B017297,1/12/07,29.27S,153.47E,BLACK MARLIN,130.00000000,30.00000000,-29.41666667,153.75000000
D009362,3/9/08,34.41S,150.59E,DOLPHINFISH,55.00000000,0.00000000,-34.66666667,151.00000000
A465083,1/29/06,36.18S,150.34E,YELLOWFIN TUNA,0.00000000,4.00000000,-36.33333333,150.58333333
D000782,3/20/04,34.05S,151.20E,DOLPHINFISH,55.00000000,1.00000000,-34.08333333,151.33333333
A366927,2/10/02,32.51S,151.53E,HAMMERHEAD SHARK,60.00000000,1.00000000,-32.83333333,151.91666667
B102953,1/13/15,31.16S,152.58E,BLACK MARLIN,120.00000000,25.00000000,-31.25000000,153.00000000
A512463,4/2/11,30.27S,153.41E,DOLPHINFISH,150.00000000,18.00000000,-30.41666667,153.66666667
B184442,4/21/22,37.43S,150.07E,STRIPED MARLIN,220.00000000,70.00000000,-37.75000000,150.08333333
B180865,1/26/23,32.24S,152.34E,BLACK MARLIN,120.00000000,20.00000000,-32.41666667,152.58333333
A512453,3/7/09,30.12S,153.17E,DOLPHINFISH,60.00000000,2.00000000,-30.16666667,153.25000000
A385030,5/7/05,36.25S,150.22E,YELLOWFIN TUNA,0.00000000,0.00000000,-36.41666667,150.33333333
B073659,4/15/12,33.52S,151.50E,BLACK MARLIN,250.00000000,140.00000000,-33.83333333,151.83333333
A389701,2/24/01,32.49S,152.41E,DOLPHINFISH,0.00000000,2.00000000,-32.83333333,152.66666667
A439199,12/18/04,37.06S,150.19E,YELLOWFIN TUNA,70.00000000,3.50000000,-37.08333333,150.33333333
S159397,2/2/01,35.32S,150.44E,STRIPED MARLIN,0.00000000,80.00000000,-35.50000000,150.75000000
B025238,4/14/07,33.04S,152.28E,STRIPED MARLIN,0.00000000,75.00000000,-33.08333333,152.50000000
B130840,1/26/19,36.26S,150.04E,STRIPED MARLIN,200.00000000,90.00000000,-36.41666667,150.08333333
D009255,6/2/07,36.54S,150.24E,ALBACORE,65.00000000,0.00000000,-36.91666667,150.41666667
S234475,4/11/16,37.12S,150.10E,WHALER SHARK,225.00000000,100.00000000,-37.16666667,150.16666667
B012182,2/17/08,34.50S,151.06E,STRIPED MARLIN,0.00000000,75.00000000,-34.83333333,151.08333333
A538793,6/26/11,36.36S,150.35E,SOUTHERN BLUEFIN TUNA,80.00000000,15.00000000,-36.58333333,150.58333333
A465054,4/28/06,36.29S,150.15E,YELLOWFIN TUNA,65.00000000,5.00000000,-36.50000000,150.25000000
B172466,1/15/23,32.24S,152.34E,BLACK MARLIN,0.00000000,30.00000000,-32.41666667,152.58333333
B184445,4/21/22,37.43S,150.07E,STRIPED MARLIN,210.00000000,60.00000000,-37.75000000,150.08333333
A478426,1/26/07,35.11S,151.03E,YELLOWFIN TUNA,75.00000000,15.00000000,-35.16666667,151.08333333
A402859,11/23/12,35.17S,151.03E,ALBACORE,60.00000000,7.00000000,-35.25000000,151.08333333
B137111,2/8/23,32.33S,152.26E,BLACK MARLIN,0.00000000,20.00000000,-32.58333333,152.41666667
A521175,4/14/12,33.59S,151.45E,DOLPHINFISH,60.00000000,3.00000000,-34.00000000,151.75000000
A662731,1/13/22,33.59S,151.26E,DOLPHINFISH,60.00000000,2.00000000,-34.00000000,151.41666667
S165949,2/27/00,32.55S,152.34E,BLUE MARLIN,0.00000000,120.00000000,-32.91666667,152.58333333
B045385,3/29/09,33.03S,152.26E,STRIPED MARLIN,235.00000000,85.00000000,-33.08333333,152.41666667
A635622_1,2/3/23,30.14S,153.20E,YELLOWFIN TUNA,60.00000000,3.00000000,-30.25000000,153.33333333
A429309,2/28/04,32.42S,152.42E,STRIPED MARLIN,0.00000000,0.00000000,-32.66666667,152.66666667
S226250,9/22/12,33.26S,151.46E,BLUE SHARK,0.00000000,80.00000000,-33.41666667,151.75000000
A561465,10/19/13,33.47S,151.54E,ALBACORE,90.00000000,12.00000000,-33.75000000,151.91666667
A376322,9/29/01,33.53S,151.28E,YELLOWFIN TUNA,0.00000000,10.00000000,-33.91666667,151.50000000
B084090,3/7/12,33.02S,152.20E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.33333333
A500440,11/30/08,35.11S,151.03E,YELLOWFIN TUNA,80.00000000,10.00000000,-35.16666667,151.08333333
B095872,4/25/14,36.07S,150.24E,STRIPED MARLIN,0.00000000,80.00000000,-36.08333333,150.41666667
A441308,4/4/04,32.42S,152.31E,LONGTAIL TUNA,80.00000000,14.00000000,-32.66666667,152.50000000
A136021,3/19/05,33.34S,151.30E,DOLPHINFISH,45.00000000,0.00000000,-33.58333333,151.50000000
B002499,3/30/04,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
A405023,3/4/01,32.37S,152.29E,DOLPHINFISH,50.00000000,1.00000000,-32.58333333,152.50000000
B025234,3/24/07,32.33S,152.26E,BLACK MARLIN,0.00000000,20.00000000,-32.58333333,152.41666667
A346573,11/28/04,34.02S,151.39E,YELLOWFIN TUNA,0.00000000,4.00000000,-34.00000000,151.66666667
A393063,11/25/05,35.11S,151.03E,YELLOWFIN TUNA,65.00000000,2.50000000,-35.16666667,151.08333333
B002496,3/27/04,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
S158631,2/15/15,34.35S,151.09E,HAMMERHEAD SHARK,120.00000000,12.00000000,-34.58333333,151.16666667
A467789,11/2/08,36.13S,150.23E,ALBACORE,60.00000000,3.00000000,-36.25000000,150.41666667
S219205,2/26/17,32.33S,152.25E,DOLPHINFISH,0.00000000,3.00000000,-32.58333333,152.41666667
A291610,3/15/03,33.44S,151.27E,YELLOWFIN TUNA,80.00000000,10.00000000,-33.75000000,151.41666667
S218722,2/24/05,32.54S,152.34E,BLACK MARLIN,140.00000000,30.00000000,-32.91666667,152.58333333
A291697,2/24/01,32.42S,152.33E,DOLPHINFISH,80.00000000,1.00000000,-32.66666667,152.58333333
S197237,3/23/02,36.29S,150.15E,STRIPED MARLIN,0.00000000,55.00000000,-36.50000000,150.25000000
S185406,1/6/01,31.40S,159.17E,YELLOWFIN TUNA,60.00000000,4.00000000,-31.66666667,159.25000000
S219210,3/10/18,33.01S,152.26E,WHALER SHARK,0.00000000,90.00000000,-33.00000000,152.41666667
B110172,2/8/17,36.26S,150.04E,STRIPED MARLIN,0.00000000,90.00000000,-36.41666667,150.08333333
B067545,4/29/22,36.54S,150.24E,STRIPED MARLIN,220.00000000,75.00000000,-36.91666667,150.41666667
A429801,5/14/05,37.14S,150.24E,YELLOWFIN TUNA,70.00000000,0.00000000,-37.25000000,150.41666667
A467786,11/2/08,36.18S,150.19E,ALBACORE,80.00000000,6.00000000,-36.33333333,150.33333333
A500435,5/17/14,36.22S,150.21E,YELLOWFIN TUNA,65.00000000,5.00000000,-36.33333333,150.33333333
B083909,2/26/12,33.04S,152.24E,STRIPED MARLIN,220.00000000,70.00000000,-33.08333333,152.41666667
A346568,11/21/04,34.02S,151.39E,YELLOWFIN TUNA,0.00000000,6.00000000,-34.00000000,151.66666667
S242926,6/14/21,34.02S,151.39E,TIGER SHARK,150.00000000,70.00000000,-34.00000000,151.66666667
A376325,1/29/01,33.53S,151.28E,YELLOWFIN TUNA,0.00000000,10.00000000,-33.91666667,151.50000000
B016071,1/28/12,33.00S,152.26E,STRIPED MARLIN,230.00000000,70.00000000,-33.00000000,152.41666667
B121062,1/29/17,32.44S,152.14E,BLACK MARLIN,0.00000000,20.00000000,-32.75000000,152.25000000
B099494,3/4/21,32.43S,152.30E,BLACK MARLIN,0.00000000,20.00000000,-32.75000000,152.50000000
S168281,1/23/03,36.29S,150.15E,STRIPED MARLIN,180.00000000,42.00000000,-36.50000000,150.25000000
A467472,4/26/08,36.29S,150.21E,YELLOWFIN TUNA,0.00000000,8.00000000,-36.50000000,150.33333333
A402856,11/25/01,35.11S,151.03E,YELLOWFIN TUNA,0.00000000,5.00000000,-35.16666667,151.08333333
B021961,1/21/07,35.11S,151.03E,BLACK MARLIN,180.00000000,65.00000000,-35.16666667,151.08333333
A521171,7/30/11,34.04S,151.48E,ALBACORE,60.00000000,4.00000000,-34.08333333,151.83333333
A415846,11/2/08,35.21S,150.57E,ALBACORE,50.00000000,3.00000000,-35.33333333,150.91666667
B001993,2/28/04,33.04S,152.28E,STRIPED MARLIN,0.00000000,90.00000000,-33.08333333,152.50000000
A429325,2/26/06,32.49S,152.32E,YELLOWFIN TUNA,0.00000000,4.00000000,-32.83333333,152.50000000
B067567,1/13/14,36.55S,150.16E,STRIPED MARLIN,2400.00000000,90.00000000,-36.91666667,150.25000000
A561462,10/19/13,33.47S,151.54E,ALBACORE,90.00000000,12.00000000,-33.75000000,151.91666667
A591329,2/12/15,34.06S,151.24E,DOLPHINFISH,60.00000000,1.20000000,-34.08333333,151.41666667
A374344,2/11/01,32.49S,152.41E,STRIPED MARLIN,0.00000000,70.00000000,-32.83333333,152.66666667
S118160,8/6/00,34.07S,151.28E,MAKO SHARK,0.00000000,0.00000000,-34.08333333,151.50000000
S183707,12/7/01,33.44S,151.25E,STRIPED MARLIN,0.00000000,70.00000000,-33.75000000,151.41666667
B149330,2/21/20,33.01S,152.27E,BLACK MARLIN,0.00000000,80.00000000,-33.00000000,152.41666667
B126306,1/5/18,31.18S,152.59E,BLACK MARLIN,150.00000000,50.00000000,-31.33333333,153.00000000
A560255,1/21/12,31.24S,153.04E,DOLPHINFISH,69.50000000,1.50000000,-31.41666667,153.08333333
S176338,2/24/02,32.37S,152.48E,BLUE MARLIN,300.00000000,180.00000000,-32.58333333,152.83333333
B082587,4/9/14,36.32S,150.15E,STRIPED MARLIN,270.00000000,90.00000000,-36.50000000,150.25000000
S207752,1/24/04,32.42S,152.31E,STRIPED MARLIN,230.00000000,80.00000000,-32.66666667,152.50000000
A352763,2/27/02,33.04S,152.28E,STRIPED MARLIN,230.00000000,80.00000000,-33.08333333,152.50000000
S255115,11/10/18,33.12S,152.14E,MAKO SHARK,170.00000000,50.00000000,-33.16666667,152.25000000
S176332,1/24/02,36.29S,150.15E,YELLOWFIN TUNA,0.00000000,6.00000000,-36.50000000,150.25000000
B167629,2/24/22,32.28S,152.35E,BLACK MARLIN,150.00000000,40.00000000,-32.50000000,152.58333333
S207741,4/10/04,33.04S,152.28E,DOLPHINFISH,70.00000000,3.00000000,-33.08333333,152.50000000
B016075,1/5/12,33.02S,152.26E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
A415843,11/2/08,35.19S,150.55E,ALBACORE,70.00000000,15.00000000,-35.33333333,150.91666667
A413558,3/2/08,32.33S,152.27E,DOLPHINFISH,0.00000000,1.00000000,-32.58333333,152.41666667
B167622,3/1/21,33.04S,152.28E,STRIPED MARLIN,200.00000000,100.00000000,-33.08333333,152.50000000
A560258,1/21/12,31.24S,153.04E,DOLPHINFISH,71.00000000,1.50000000,-31.41666667,153.08333333
B084093,3/10/12,32.24S,152.37E,STRIPED MARLIN,0.00000000,60.00000000,-32.41666667,152.58333333
A548312,2/22/14,32.55S,152.15E,YELLOWFIN TUNA,40.00000000,5.00000000,-32.91666667,152.25000000
S251656,2/28/15,32.44S,152.13E,HAMMERHEAD SHARK,0.00000000,20.00000000,-32.75000000,152.25000000
B178610,3/13/22,36.56S,150.17E,STRIPED MARLIN,0.00000000,100.00000000,-36.91666667,150.25000000
A338642,1/27/01,36.15S,150.15E,WHALER SHARK,130.00000000,20.00000000,-36.25000000,150.25000000
A388640,11/3/02,34.00S,151.15E,YELLOWFIN TUNA,0.00000000,10.00000000,-34.00000000,151.25000000
B025481,3/1/07,32.53S,152.40E,BLACK MARLIN,0.00000000,65.00000000,-32.91666667,152.66666667
B001990,2/21/04,33.04S,152.28E,STRIPED MARLIN,0.00000000,100.00000000,-33.08333333,152.50000000
S182484,2/19/04,30.53S,153.04E,BLACK MARLIN,225.00000000,120.00000000,-30.91666667,153.08333333
A321179,1/25/02,36.29S,150.15E,STRIPED MARLIN,0.00000000,120.00000000,-36.50000000,150.25000000
B109233,4/22/17,34.14S,151.32E,SHORTBILL SPEARFISH,190.00000000,30.00000000,-34.25000000,151.50000000
B080728,2/17/23,32.05S,152.42E,BLACK MARLIN,160.00000000,40.00000000,-32.08333333,152.66666667
A393427,2/23/01,33.46S,151.25E,DOLPHINFISH,37.00000000,0.00000000,-33.75000000,151.41666667
S263369,4/5/19,33.01S,152.27E,WHALER SHARK,160.00000000,40.00000000,-33.00000000,152.41666667
A345166,1/8/05,31.26S,152.56E,DOLPHINFISH,60.00000000,2.00000000,-31.41666667,152.91666667
B015125,11/18/06,30.07S,153.37E,BLUE MARLIN,230.00000000,120.00000000,-30.08333333,153.58333333
B010036,3/22/06,35.11S,151.03E,STRIPED MARLIN,0.00000000,120.00000000,-35.16666667,151.08333333
B050174,2/26/10,35.51S,150.34E,STRIPED MARLIN,0.00000000,85.00000000,-35.83333333,150.58333333
B022762,1/15/10,31.21S,153.13E,STRIPED MARLIN,200.00000000,80.00000000,-31.33333333,153.25000000
A381185,2/28/07,36.54S,150.16E,YELLOWFIN TUNA,0.00000000,5.00000000,-36.91666667,150.25000000
A520592,4/1/12,35.12S,150.58E,WHALER SHARK,100.00000000,130.00000000,-35.16666667,151.00000000
S256565,11/30/19,35.11S,151.03E,MAKO SHARK,165.00000000,50.00000000,-35.16666667,151.08333333
A419145,4/25/05,36.13S,151.08E,YELLOWFIN TUNA,0.00000000,0.00000000,-36.25000000,151.16666667
B158961,1/29/20,33.52S,151.27E,BLACK MARLIN,0.00000000,25.00000000,-33.83333333,151.41666667
S137573,11/30/00,33.44S,151.23E,MAKO SHARK,0.00000000,35.00000000,-33.75000000,151.41666667
B083905,2/28/15,33.01S,152.40E,STRIPED MARLIN,200.00000000,100.00000000,-33.00000000,152.66666667
B138226,2/8/18,33.02S,152.26E,STRIPED MARLIN,0.00000000,90.00000000,-33.00000000,152.41666667
S167232,2/20/00,33.06S,152.07E,BLACK MARLIN,140.00000000,40.00000000,-33.08333333,152.08333333
A518120,2/15/15,34.57S,150.56E,DOLPHINFISH,40.00000000,2.00000000,-34.91666667,150.91666667
A429804,5/20/05,37.14S,150.24E,YELLOWFIN TUNA,70.00000000,0.00000000,-37.25000000,150.41666667
B183698,2/11/23,32.42S,152.14E,BLACK MARLIN,0.00000000,35.00000000,-32.66666667,152.25000000
S274884,2/28/21,31.32S,159.01E,WHALER SHARK,120.00000000,12.00000000,-31.50000000,159.00000000
D004457,1/3/21,29.56S,159.04E,YELLOWFIN TUNA,0.00000000,45.00000000,-29.91666667,159.08333333
B155930,2/24/20,32.28S,152.35E,BLACK MARLIN,0.00000000,50.00000000,-32.50000000,152.58333333
A381189,4/29/06,36.55S,150.21E,YELLOWFIN TUNA,0.00000000,15.00000000,-36.91666667,150.33333333
B114513,1/26/16,35.30S,151.43E,STRIPED MARLIN,0.00000000,70.00000000,-35.50000000,151.75000000
A419142,4/23/05,36.00S,151.43E,STRIPED MARLIN,0.00000000,90.00000000,-36.00000000,151.75000000
S274881,2/28/21,31.32S,159.01E,WHALER SHARK,110.00000000,10.00000000,-31.50000000,159.00000000
B040179,2/3/17,32.30S,152.25E,BLACK MARLIN,135.00000000,20.00000000,-32.50000000,152.41666667
S217934,8/6/05,34.02S,151.42E,MAKO SHARK,180.00000000,80.00000000,-34.00000000,151.66666667
A548307,2/23/14,32.52S,152.24E,YELLOWFIN TUNA,40.00000000,5.00000000,-32.83333333,152.41666667
S167235,2/5/00,32.55S,152.20E,STRIPED MARLIN,0.00000000,90.00000000,-32.91666667,152.33333333
B010039,3/26/06,35.11S,151.03E,STRIPED MARLIN,0.00000000,90.00000000,-35.16666667,151.08333333
S239905,3/4/10,35.01S,150.49E,HAMMERHEAD SHARK,165.00000000,20.00000000,-35.00000000,150.83333333
B128363,4/18/17,33.29S,151.56E,STRIPED MARLIN,0.00000000,85.00000000,-33.50000000,151.91666667
S205169,1/13/05,31.00S,153.09E,BLACK MARLIN,180.00000000,30.00000000,-31.00000000,153.16666667
B063272,3/22/14,34.56S,150.55E,BLACK MARLIN,175.00000000,45.00000000,-34.91666667,150.91666667
A437869,7/8/09,36.45S,150.38E,SOUTHERN BLUEFIN TUNA,130.00000000,25.00000000,-36.75000000,150.66666667
B057134,3/21/16,36.30S,150.15E,STRIPED MARLIN,200.00000000,90.00000000,-36.50000000,150.25000000
B005609,2/15/15,36.15S,150.20E,STRIPED MARLIN,230.00000000,80.00000000,-36.25000000,150.33333333
B132375,1/26/20,36.00S,151.00E,STRIPED MARLIN,0.00000000,80.00000000,-36.00000000,151.00000000
S251660,1/28/17,32.43S,152.14E,HAMMERHEAD SHARK,0.00000000,30.00000000,-32.75000000,152.25000000
B147512,3/3/18,36.29S,150.17E,STRIPED MARLIN,230.00000000,60.00000000,-36.50000000,150.25000000
A441312,3/30/04,35.55S,150.32E,YELLOWFIN TUNA,122.00000000,30.00000000,-35.91666667,150.50000000
B050171,2/26/10,35.53S,150.28E,STRIPED MARLIN,0.00000000,90.00000000,-35.91666667,150.50000000
B131242,2/2/17,36.06S,150.23E,STRIPED MARLIN,0.00000000,75.00000000,-36.08333333,150.41666667
A479192,11/25/11,35.13S,150.56E,YELLOWFIN TUNA,45.00000000,0.00000000,-35.25000000,150.91666667
S214908,3/5/05,32.31S,152.28E,BLACK MARLIN,140.00000000,40.00000000,-32.50000000,152.50000000
B025461,2/27/07,32.54S,152.34E,STRIPED MARLIN,120.00000000,50.00000000,-32.91666667,152.58333333
B154145,2/16/20,32.55S,152.34E,BLACK MARLIN,0.00000000,60.00000000,-32.91666667,152.58333333
S204039,2/14/05,33.04S,152.28E,STRIPED MARLIN,210.00000000,60.00000000,-33.08333333,152.50000000
B145531,2/11/18,33.04S,152.26E,BLUE MARLIN,220.00000000,100.00000000,-33.08333333,152.41666667
B073451,1/4/13,30.52S,153.03E,BLACK MARLIN,125.00000000,20.00000000,-30.83333333,153.08333333
S234478,4/25/16,36.56S,150.21E,MAKO SHARK,120.00000000,30.00000000,-36.91666667,150.33333333
A393424,4/1/00,33.46S,151.25E,DOLPHINFISH,42.00000000,0.00000000,-33.75000000,151.41666667
B060518,1/21/12,33.53S,151.22E,STRIPED MARLIN,0.00000000,90.00000000,-33.91666667,151.33333333
S225686,4/14/06,33.52S,151.23E,MAKO SHARK,0.00000000,65.00000000,-33.83333333,151.41666667
S205476,8/23/06,34.02S,151.32E,MAKO SHARK,180.00000000,50.00000000,-34.00000000,151.50000000
B183678,2/5/23,32.43S,152.30E,BLACK MARLIN,0.00000000,0.00000000,-32.75000000,152.50000000
B130830,1/5/18,36.42S,150.17E,STRIPED MARLIN,220.00000000,65.00000000,-36.66666667,150.25000000
B147807,4/4/18,37.10S,150.20E,STRIPED MARLIN,0.00000000,140.00000000,-37.16666667,150.33333333
S266280,1/13/19,31.32S,159.13E,WHALER SHARK,110.00000000,12.00000000,-31.50000000,159.25000000
A557603,6/10/17,36.53S,150.36E,ALBACORE,70.00000000,8.00000000,-36.91666667,150.58333333
B079464,2/23/14,32.36S,152.35E,BLACK MARLIN,150.00000000,35.00000000,-32.58333333,152.58333333
A370916,3/26/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
S247507,7/26/13,34.03S,151.39E,MAKO SHARK,200.00000000,110.00000000,-34.08333333,151.66666667
S158612,9/22/00,34.47S,151.11E,MAKO SHARK,240.00000000,80.00000000,-34.75000000,151.16666667
A425313,2/1/08,35.24S,150.45E,YELLOWFIN TUNA,50.00000000,8.00000000,-35.41666667,150.75000000
S182481,2/17/04,30.53S,153.04E,HAMMERHEAD SHARK,150.00000000,20.00000000,-30.91666667,153.08333333
A321264,6/26/11,36.43S,150.35E,SOUTHERN BLUEFIN TUNA,0.00000000,35.00000000,-36.75000000,150.58333333
S181081,3/16/03,34.36S,151.10E,HAMMERHEAD SHARK,0.00000000,50.00000000,-34.58333333,151.16666667
B043764,2/22/16,35.22S,150.49E,BLACK MARLIN,190.00000000,90.00000000,-35.33333333,150.83333333
